FR0000120073;13/11/14;97.12;97.75;96.31;97.17;634670
FR0000120073;14/11/14;97.53;97.63;96.37;97.10;639415
FR0000120073;17/11/14;96.29;97.48;96.03;97.39;577465
FR0000120073;18/11/14;97.38;98.53;97.20;98.40;705425
FR0000120073;19/11/14;98.46;98.86;98.15;98.49;463117
FR0000120073;20/11/14;98.21;98.32;97.22;97.81;629365
FR0000120073;21/11/14;98.00;100.70;97.88;100.15;1494017
FR0000120073;24/11/14;100.00;101.00;100.00;100.55;688379
FR0000120073;25/11/14;100.15;100.95;100.05;100.45;670435
FR0000120073;26/11/14;100.20;101.00;100.00;100.35;487243
FR0000120073;27/11/14;100.25;101.15;100.20;100.95;418826
FR0000120073;28/11/14;100.70;101.20;100.20;101.20;691459
FR0000120073;01/12/14;100.40;101.65;100.25;101.65;600497
FR0000120073;02/12/14;101.85;102.65;100.75;101.10;666978
FR0000120073;03/12/14;100.75;102.10;100.70;101.80;548079
FR0000120073;04/12/14;102.10;102.75;100.20;100.45;892327
FR0000120073;05/12/14;101.35;102.30;101.20;102.30;852214
FR0000120073;08/12/14;101.55;101.85;100.80;101.25;536161
FR0000120073;09/12/14;100.35;101.45;99.80;99.80;811044
FR0000120073;10/12/14;100.30;101.25;99.60;99.80;541060
FR0000120073;11/12/14;99.60;99.95;98.60;98.97;843030
FR0000120073;12/12/14;98.55;99.08;96.81;96.81;1063938
FR0000120073;15/12/14;96.60;97.40;94.44;94.44;1185089
FR0000120073;16/12/14;94.85;98.41;93.01;98.41;2691569
FR0000120073;17/12/14;97.55;99.45;96.71;99.03;1804341
FR0000120073;18/12/14;100.60;101.50;100.05;101.50;1135916
FR0000120073;19/12/14;102.15;102.25;100.00;101.20;1300819
FR0000120073;22/12/14;102.00;102.60;101.65;102.20;512107
FR0000120073;23/12/14;102.50;103.60;101.95;103.60;649840
FR0000120073;24/12/14;102.00;103.00;101.15;102.75;145191
FR0000120073;29/12/14;102.90;103.35;102.05;103.35;474178
FR0000120073;30/12/14;103.00;103.30;102.00;102.00;501242
FR0000120073;31/12/14;101.90;103.00;101.70;102.85;117927
FR0000120073;02/01/15;103.00;103.85;101.00;101.40;598519
FR0000120073;05/01/15;101.00;102.70;98.11;98.26;1100859
